id;ccode1;ccode2;year;trade1;trade2
493087;359;630;2009;0.68;0.94
493106;359;640;2009;172.35;86.52
493125;359;645;2009;0;-9
493144;359;651;2009;6.24;2.38
493163;359;652;2009;2.43;7.36
493182;359;660;2009;0.83;0.98
493201;359;663;2009;0.51;5.75
493220;359;666;2009;13.49;1.9
493239;359;670;2009;0.13;0.03
493258;359;679;2009;0;0
493277;359;690;2009;0;0
493296;359;692;2009;-9;0
493315;359;694;2009;0.03;-9
493334;359;696;2009;1.47;0.24
493353;359;698;2009;0;0
493372;359;700;2009;0;0.78
493391;359;701;2009;0.01;0.79
493410;359;702;2009;0.01;1.19
493429;359;703;2009;0.74;2.99
493448;359;704;2009;1.28;7.25
493467;359;705;2009;168.04;29.1
493486;359;710;2009;247.76;4.06
493505;359;712;2009;0;0.04
493524;359;713;2009;-9;-9
493543;359;731;2009;0.59;0
493562;359;732;2009;17.71;6.82
493581;359;740;2009;31.56;4.98
493600;359;750;2009;23.15;1.07
493619;359;760;2009;-9;-9
493638;359;770;2009;1.35;0.01
493657;359;771;2009;1.42;0
493676;359;775;2009;0.06;-9
493695;359;780;2009;1.83;0
493714;359;781;2009;0;0
493733;359;790;2009;-9;-9
493752;359;800;2009;5.36;0.05
493771;359;811;2009;0.35;0
493790;359;812;2009;0;0
493809;359;816;2009;15.85;0.07
493828;359;820;2009;7.33;0.04
493847;359;830;2009;1.71;0
493866;359;835;2009;-9;0
493885;359;840;2009;0.61;0
493904;359;850;2009;4.73;0.19
493912;359;860;2009;-9;-9
493931;359;900;2009;0.78;0.45
493950;359;910;2009;0;-9
493969;359;920;2009;1.81;0.06
493988;359;935;2009;0;-9
494007;359;940;2009;-9;-9
494018;359;946;2009;-9;-9
494028;359;947;2009;0;0
494047;359;950;2009;-9;-9
494058;359;955;2009;0;0
494069;359;970;2009;0;-9
494088;359;983;2009;-9;-9
494104;359;986;2009;-9;-9
494123;359;987;2009;-9;-9
494142;359;990;2009;-9;-9
494274;360;365;2009;2118.49;876.25
494316;360;366;2009;13.84;8.54
494358;360;367;2009;22.19;21.6
494400;360;368;2009;31.58;37.36
494419;360;369;2009;328.6;488.12
494438;360;370;2009;63.5;30.89
494457;360;371;2009;0.08;72.8
494476;360;372;2009;11.01;113.87
494495;360;373;2009;59.49;10.08
494588;360;375;2009;211.34;67.22
494720;360;380;2009;349.41;186.47
494821;360;385;2009;116.22;501.7
494949;360;390;2009;245.26;99.15
495015;360;395;2009;1.53;4.07
495050;360;402;2009;0;0.05
495085;360;403;2009;0;0
495121;360;404;2009;0;0.01
495163;360;411;2009;0;0.1
495208;360;420;2009;0;0.01
495258;360;432;2009;0.06;1.17
495308;360;433;2009;0;1.73
495358;360;434;2009;0;2.72
495408;360;435;2009;0;2.79
495458;360;436;2009;0;2.69
495508;360;437;2009;3.48;5.45
495560;360;438;2009;10.5;0.42
495610;360;439;2009;0;3.23
495700;360;450;2009;0;29.3
495749;360;451;2009;3.95;0.31
495802;360;452;2009;0.9;4.08
495852;360;461;2009;0;0.33
495902;360;471;2009;0.29;2.26
495952;360;475;2009;11.6;50.68
496002;360;481;2009;0.13;11.09
496052;360;482;2009;0;0.02
496102;360;483;2009;0;0.12
496152;360;484;2009;1.23;1.87
496202;360;490;2009;0.27;0.02
496250;360;500;2009;5.31;0.91
496297;360;501;2009;2.9;15.08
496346;360;510;2009;4.46;8.15
496396;360;516;2009;0.45;0.07
496444;360;517;2009;1.58;0.3
496494;360;520;2009;0;0
496527;360;522;2009;0;0.18
496635;360;530;2009;2.29;39.58
496652;360;531;2009;-9;-9
496687;360;540;2009;0;0.41
496722;360;541;2009;0.29;2.83
496768;360;551;2009;0.67;0.09
496813;360;552;2009;3.19;0.07
496859;360;553;2009;6.19;0.04
496949;360;560;2009;50.73;91.8
496969;360;565;2009;0;0.03
497013;360;570;2009;0;0.18
497057;360;571;2009;0.01;0.12
497099;360;572;2009;30.4;0
497149;360;580;2009;0.35;0.92
497184;360;581;2009;0;0.1
497226;360;590;2009;3.26;0.78
497260;360;591;2009;0;0.02
497348;360;600;2009;50.7;158.19
497396;360;615;2009;50.83;384.81
497454;360;616;2009;57.87;61.33
497513;360;620;2009;64.62;46.09
497567;360;625;2009;0;3.17
497699;360;630;2009;23.44;134.54
497831;360;640;2009;2044.5;2257.96
497909;360;645;2009;0.01;129.72
497987;360;651;2009;43.71;183.34
498049;360;652;2009;6.72;232.95
498113;360;660;2009;7.21;206.32
498177;360;663;2009;3.54;63.99
498239;360;666;2009;170.01;112
498322;360;670;2009;36.28;197.53
498407;360;679;2009;0;7.79
498480;360;690;2009;0.15;19.08
498519;360;692;2009;0;2.52
498558;360;694;2009;0;0
498597;360;696;2009;49.45;268.55
498636;360;698;2009;33.77;12.47
498726;360;700;2009;0;17.79
498745;360;701;2009;21.16;18.44
498764;360;702;2009;0;0.07
498783;360;703;2009;0.45;2.66
498802;360;704;2009;0.81;38.09
498821;360;705;2009;1930.89;79.91
498953;360;710;2009;2684.53;555.33
499042;360;712;2009;0.16;0.8
499103;360;713;2009;-9;-9
499184;360;731;2009;0.01;0.03
499245;360;732;2009;505.9;154.94
499371;360;740;2009;281.8;219.72
499434;360;750;2009;587.39;232.31
499473;360;760;2009;0;0
499536;360;770;2009;24.63;70.61
499574;360;771;2009;15.25;24.26
499636;360;775;2009;0.82;0
499698;360;780;2009;4.84;4.84
499743;360;781;2009;0;0.01
499833;360;790;2009;0.06;0.16
499956;360;800;2009;82.63;18.91
500013;360;811;2009;1.03;0.02
500070;360;812;2009;0.08;0
500126;360;816;2009;86.51;18
500201;360;820;2009;72.95;12.35
500246;360;830;2009;16.75;107.93
500272;360;835;2009;0;0.25
500336;360;840;2009;13.9;1.22
500397;360;850;2009;63.05;17.31
500405;360;860;2009;-9;-9
500495;360;900;2009;25.19;45.27
500530;360;910;2009;0.08;0.11
500620;360;920;2009;1.78;3.07
500649;360;935;2009;0;0.03
500681;360;940;2009;0;0
500692;360;946;2009;0;0
500702;360;947;2009;0;0
500742;360;950;2009;0;0
500753;360;955;2009;0;0
500764;360;970;2009;0;0
500783;360;983;2009;-9;-9
500799;360;986;2009;-9;-9
500818;360;987;2009;-9;-9
500852;360;990;2009;0;0
500894;365;366;2009;387.52;816.33
500936;365;367;2009;396.72;1033.69
500978;365;368;2009;841.24;5482.47
500997;365;369;2009;8964.35;13235.8
501016;365;370;2009;0;16717.1
501035;365;371;2009;111.07;793.63
501054;365;372;2009;51.17;288.95
501073;365;373;2009;295.54;1071.94
501166;365;375;2009;3952.43;9851.99
501306;365;380;2009;2035.3;4400.68
501407;365;385;2009;1120.6;1123.21
501543;365;390;2009;1373.12;646.09
501609;365;395;2009;53.94;24.26
501644;365;402;2009;0;0.07
501679;365;403;2009;0;0
501715;365;404;2009;0;0.05
501757;365;411;2009;0;1.3
501802;365;420;2009;0;0
501852;365;432;2009;0.01;1.32
501902;365;433;2009;0.33;24.34
501952;365;434;2009;0;0.29
502002;365;435;2009;30.66;36.88
502052;365;436;2009;0.39;0.12
502102;365;437;2009;177.37;29.26
502154;365;438;2009;115.75;4.35
502204;365;439;2009;0.01;0.81
502294;365;450;2009;0.03;0.22
502343;365;451;2009;0.08;0.04
502396;365;452;2009;90.86;34.93
502446;365;461;2009;3.49;1.05
502496;365;471;2009;3.15;3.39
502546;365;475;2009;4.99;301.9
502596;365;481;2009;0.82;0.2
502646;365;482;2009;0.06;0
502696;365;483;2009;0;0.23
502746;365;484;2009;3.72;5.04
502796;365;490;2009;2.78;3.1
502844;365;500;2009;14.15;32.93
502891;365;501;2009;67.31;47.13
502940;365;510;2009;44.55;48.14
502990;365;516;2009;0.72;0
503038;365;517;2009;0.39;2.15
503088;365;520;2009;0;0
503121;365;522;2009;0;2.95
503229;365;530;2009;9.24;132.81
503246;365;531;2009;0;7.33
503281;365;540;2009;0;26.86
503316;365;541;2009;35.49;9.59
503362;365;551;2009;14.31;0.4
503407;365;552;2009;22;2.15
503453;365;553;2009;70.92;0
503543;365;560;2009;321.24;464.66
503563;365;565;2009;3.09;1.96
503607;365;570;2009;0.03;0.05
503651;365;571;2009;0;0.1
503693;365;572;2009;0.62;0.02
503743;365;580;2009;2.32;0.42
503778;365;581;2009;0.1;0
503820;365;590;2009;9.03;1.57
503854;365;591;2009;0.6;1.93
503950;365;600;2009;357.54;435.93
503998;365;615;2009;6.84;118.14
504064;365;616;2009;58.15;685.82
504123;365;620;2009;1.52;208.09
504177;365;625;2009;2.15;81.44
504317;365;630;2009;211.79;3042.72
504457;365;640;2009;3221.2;19450.1
504535;365;645;2009;0;70.75
504621;365;651;2009;213.07;1549.31
504683;365;652;2009;38.67;935.48
504747;365;660;2009;13.18;145.63
504811;365;663;2009;16.53;348.48
504873;365;666;2009;636.27;488.3
504956;365;670;2009;28.36;366.84
505041;365;679;2009;0.21;124.11
505114;365;690;2009;0.04;84.63
505153;365;692;2009;0.68;1.35
505192;365;694;2009;7.23;1.66
505231;365;696;2009;27.07;428.17
505270;365;698;2009;3.82;96.36
505360;365;700;2009;14.43;285.72
505379;365;701;2009;45.1;1031.29
505398;365;702;2009;214.28;795.24
505417;365;703;2009;364.34;999.68
505436;365;704;2009;846.27;1863.46
505455;365;705;2009;3532.77;9665.31
505595;365;710;2009;22926.37;22580.89
505684;365;712;2009;63.48;772.82
505745;365;713;2009;-9;-9
505826;365;731;2009;7.78;45.96
505887;365;732;2009;4865.74;5788.76
506021;365;740;2009;7258.5;8855.47
506084;365;750;2009;1521.79;3472.32
506123;365;760;2009;0;0.02
506186;365;770;2009;147.74;323.02
506224;365;771;2009;124.87;192.07
506286;365;775;2009;4.6;49.97
506348;365;780;2009;263.78;29.21
506393;365;781;2009;0.01;0.08
506483;365;790;2009;0.53;1.6
506606;365;800;2009;931.16;1706.87
506663;365;811;2009;29.29;27.87
506720;365;812;2009;0.49;11.08
506776;365;816;2009;693.69;1414.7
506851;365;820;2009;1137.38;262.28
506896;365;830;2009;693.14;2407.9
506922;365;835;2009;0;0.18
506986;365;840;2009;166.26;263.27
507047;365;850;2009;640.87;458.75
507055;365;860;2009;-9;-9
507145;365;900;2009;591.48;305.3
507180;365;910;2009;4.88;1.79
507270;365;920;2009;124.4;108.02
507299;365;935;2009;0;0
507331;365;940;2009;0.02;-9
507342;365;946;2009;0;0
507352;365;947;2009;0;0
507392;365;950;2009;0.08;0
507403;365;955;2009;0;0.02
507414;365;970;2009;0;74.34
507433;365;983;2009;-9;-9
507449;365;986;2009;0;0
507468;365;987;2009;-9;-9
507502;365;990;2009;0;0
507544;366;367;2009;1071.32;765.59
507586;366;368;2009;1108.64;480.8
507605;366;369;2009;64.5;135.29
507624;366;370;2009;166.18;58.87
507643;366;371;2009;0.16;0.39
507662;366;372;2009;1.19;1.93
507681;366;373;2009;0.74;1.81
507723;366;375;2009;1466.63;1466.67
507765;366;380;2009;853.23;921.67
507807;366;385;2009;126.24;335.3
507849;366;390;2009;239.12;241.05
507868;366;395;2009;1.19;25.06
507887;366;402;2009;0;0
507906;366;403;2009;0;0.06
507925;366;404;2009;0;0
507944;366;411;2009;0;0
507963;366;420;2009;0;0.03
507982;366;432;2009;0;0
508001;366;433;2009;0;0.36
508020;366;434;2009;0;1.46
508039;366;435;2009;0;0
508058;366;436;2009;0;0.25
508077;366;437;2009;1.87;0.4
508096;366;438;2009;0;0
508115;366;439;2009;0;0.23
508155;366;450;2009;0.12;0.3
508174;366;451;2009;0.02;0.06
508193;366;452;2009;2.56;0.78
508212;366;461;2009;0;3.22
508231;366;471;2009;0;0.02
508250;366;475;2009;1.31;290.65
508269;366;481;2009;0;0.01
508288;366;482;2009;0;0
508307;366;483;2009;0;0
508326;366;484;2009;0;0.01
508345;366;490;2009;0;0
508364;366;500;2009;0;0
508383;366;501;2009;0.01;0.95
508402;366;510;2009;0.1;3.52
508421;366;516;2009;0;0
508440;366;517;2009;4.08;0
508459;366;520;2009;0;0
508478;366;522;2009;0;0.05
508516;366;530;2009;0;0.02
508533;366;531;2009;0;0
508552;366;540;2009;0;0.71
508571;366;541;2009;0;0
508590;366;551;2009;0;0.02
508609;366;552;2009;0;0
508628;366;553;2009;0;0.01
508668;366;560;2009;4.58;5.37
508687;366;565;2009;0.04;0.15
508706;366;570;2009;0;0
508725;366;571;2009;0;0
508744;366;572;2009;0;0
508763;366;580;2009;0;0
508782;366;581;2009;0;0
508801;366;590;2009;0;0.03
508820;366;591;2009;0;0.62
508839;366;600;2009;0.17;2.79
508858;366;615;2009;0;30.28
508877;366;616;2009;0.02;3.36
508896;366;620;2009;1.13;0.76
508915;366;625;2009;0;0.11
508957;366;630;2009;0.07;3.74
508999;366;640;2009;33.09;102.01
509027;366;645;2009;0;0.61
509050;366;651;2009;2.97;16.53
509069;366;652;2009;0;2.47
509088;366;660;2009;0.13;1.93
509107;366;663;2009;0.01;0.93
509126;366;666;2009;5.01;3.7
509159;366;670;2009;1.16;10.31
509193;366;679;2009;0;0.27
509212;366;690;2009;0;0.49
509231;366;692;2009;0;0.19
509250;366;694;2009;0;0.18
509269;366;696;2009;0.24;58.65
509288;366;698;2009;0;0.17
509328;366;700;2009;0;1.8
509347;366;701;2009;0;14.2
509366;366;702;2009;1.77;2.27
509385;366;703;2009;0.01;2.38
509404;366;704;2009;1.79;6.44
509423;366;705;2009;23.12;32.97
509465;366;710;2009;265.66;96.46
509504;366;712;2009;0;0.04
509523;366;713;2009;-9;-9
509542;366;731;2009;0.01;0
509561;366;732;2009;23.77;20.94
509603;366;740;2009;29.8;60.89
509622;366;750;2009;16.26;32.66
509641;366;760;2009;0;0
509660;366;770;2009;11.57;1.49
509679;366;771;2009;0.39;0.07
509698;366;775;2009;0;0
509717;366;780;2009;1.71;5.03
509736;366;781;2009;0;0.01
509776;366;790;2009;0.03;0
509818;366;800;2009;11.17;5.78
509837;366;811;2009;0.92;0.07
509856;366;812;2009;0;0
509875;366;816;2009;5.45;2.27
509894;366;820;2009;13.41;4.91
509913;366;830;2009;2.72;3.75
509932;366;835;2009;0;0
509951;366;840;2009;2.5;0.05
509970;366;850;2009;7.95;5.55
509978;366;860;2009;-9;-9
510018;366;900;2009;2.54;15.23
510037;366;910;2009;0;0
510077;366;920;2009;0.83;1.9
510096;366;935;2009;0;0.01
510115;366;940;2009;0;0
510126;366;946;2009;0;0
510136;366;947;2009;0;0
510155;366;950;2009;0;0.01
510166;366;955;2009;0;0
510177;366;970;2009;0;0
510196;366;983;2009;-9;-9
510212;366;986;2009;0;0
510231;366;987;2009;-9;-9
510250;366;990;2009;0;0
510292;367;368;2009;1608.35;1176.3
510311;367;369;2009;137.05;110.15
510330;367;370;2009;329.6;116.62
510349;367;371;2009;0.89;1.46
510368;367;372;2009;3.42;16.76
510387;367;373;2009;1.97;5.3
510429;367;375;2009;365.86;210.63
510471;367;380;2009;342.28;597.22
510513;367;385;2009;131.92;219.86
510555;367;390;2009;262;343.88
510574;367;395;2009;2.71;19.63
510593;367;402;2009;0;0.03
510612;367;403;2009;0;0
510631;367;404;2009;0;2.81
510650;367;411;2009;0;0.12
510669;367;420;2009;0;0.02
510688;367;432;2009;0;0.01
510707;367;433;2009;0;0
510726;367;434;2009;0;0.45
510745;367;435;2009;0.13;7.2
510764;367;436;2009;0.02;0.2
510783;367;437;2009;0.16;0.01
510802;367;438;2009;0;0.05
510821;367;439;2009;-9;-9
510861;367;450;2009;0;0.82
510880;367;451;2009;0;0
510899;367;452;2009;3.58;0.96
510918;367;461;2009;0;0.84
510937;367;471;2009;0.02;2.77
510956;367;475;2009;0.12;17.33
510975;367;481;2009;0;0.13
510994;367;482;2009;0;0
511013;367;483;2009;-9;-9
511032;367;484;2009;0;0
511051;367;490;2009;0;2.39
511070;367;500;2009;0;0.18
511089;367;501;2009;0.03;8.22
511108;367;510;2009;0.02;0.71
511127;367;516;2009;0;0
511146;367;517;2009;0;0
511165;367;520;2009;-9;-9
511184;367;522;2009;-9;-9
511222;367;530;2009;0;0.47
511239;367;531;2009;0;0
511258;367;540;2009;0;0.08
511277;367;541;2009;0.01;7.17
511296;367;551;2009;0;0.14
511315;367;552;2009;0.22;0.04
511334;367;553;2009;0.14;0
511374;367;560;2009;1.21;4.27
511393;367;565;2009;0;0.01
511412;367;570;2009;-9;-9
511431;367;571;2009;0;0
511450;367;572;2009;0.06;0
511469;367;580;2009;0;0.25
511488;367;581;2009;0;0.01
511507;367;590;2009;0.01;0.28
511526;367;591;2009;0.01;0.05
511545;367;600;2009;6.26;27.38
511564;367;615;2009;0;181.16
511583;367;616;2009;0.2;2.17
511602;367;620;2009;0;43.03
511621;367;625;2009;0;0
511663;367;630;2009;0.4;13.93
511705;367;640;2009;40.09;50.46
511733;367;645;2009;0;2.22
511756;367;651;2009;5.65;28.5
511775;367;652;2009;0.01;3.18
511794;367;660;2009;0.23;3.93
511813;367;663;2009;0.26;0.26
511832;367;666;2009;10.76;100.5
511865;367;670;2009;0;40.38
511899;367;679;2009;0;8.33
511918;367;690;2009;0;0.72
511937;367;692;2009;0;0.5
511956;367;694;2009;0;0.34
511975;367;696;2009;1.6;7.21
511994;367;698;2009;0;0.48
512034;367;700;2009;0;0.58
512053;367;701;2009;0.26;4.81
512072;367;702;2009;0.09;20.01
512091;367;703;2009;0.14;4.58
512110;367;704;2009;3.72;38.63
512129;367;705;2009;36.99;59.67
512171;367;710;2009;212.48;36.26
512210;367;712;2009;0;1.77
512229;367;713;2009;-9;-9
512248;367;731;2009;0;0
512267;367;732;2009;36.17;13.15
512309;367;740;2009;12.15;39.62
512328;367;750;2009;20.35;151.21
512347;367;760;2009;-9;-9
512366;367;770;2009;2;1.68
512385;367;771;2009;0.59;0.41
512404;367;775;2009;0.18;0
512423;367;780;2009;2.98;0.29
512442;367;781;2009;-9;-9
512482;367;790;2009;0.01;0.08
512524;367;800;2009;5.97;2.74
512543;367;811;2009;0.11;0.31
512562;367;812;2009;0.01;0.01
512581;367;816;2009;7.5;6.74
512600;367;820;2009;8.32;1.9
512619;367;830;2009;2.4;304.47
512638;367;835;2009;0;0
512657;367;840;2009;0.49;0.01
512676;367;850;2009;4.39;2.4
512684;367;860;2009;-9;-9
512724;367;900;2009;1.35;3.44
512743;367;910;2009;0;0
512783;367;920;2009;0.86;1.17
512802;367;935;2009;0;0.19
512821;367;940;2009;0;0
512832;367;946;2009;0;0
512842;367;947;2009;-9;-9
512861;367;950;2009;0;0
512872;367;955;2009;0;0
512883;367;970;2009;0;0
512902;367;983;2009;-9;-9
512918;367;986;2009;-9;-9
512937;367;987;2009;-9;-9
512956;367;990;2009;-9;-9
512975;368;369;2009;174.07;410.34
512994;368;370;2009;305.17;194.82
513013;368;371;2009;0.4;0.98
513032;368;372;2009;7.77;17.74
513051;368;373;2009;5.42;13.66
513093;368;375;2009;342.77;238.48
513135;368;380;2009;497.32;494.69
513177;368;385;2009;86.81;489.64
513219;368;390;2009;404.65;500.21
513238;368;395;2009;16.23;16.11
513257;368;402;2009;0;0.05
513276;368;403;2009;0;0
513295;368;404;2009;0;0
513314;368;411;2009;0;0.19
513333;368;420;2009;0;0.45
513352;368;432;2009;0;0.25
513371;368;433;2009;0;1.19
513390;368;434;2009;0;1.47
513409;368;435;2009;0.65;5.03
513428;368;436;2009;0;0.02
513447;368;437;2009;0.11;1.82
513466;368;438;2009;0;0.28
513485;368;439;2009;0;0.14
513525;368;450;2009;0;0.15
513544;368;451;2009;0;1.29
513563;368;452;2009;0.9;0.32
513582;368;461;2009;0;1.13
513601;368;471;2009;0.19;2.02
513620;368;475;2009;0.13;127.66
513639;368;481;2009;0;0.14
513658;368;482;2009;0;0
513677;368;483;2009;-9;-9
513696;368;484;2009;0;5.89
513715;368;490;2009;0.06;9.99
513734;368;500;2009;0.02;0.07
513753;368;501;2009;0.03;15.66
513772;368;510;2009;1.22;5.92
513791;368;516;2009;0;0
513810;368;517;2009;0;0
513829;368;520;2009;0;0
513848;368;522;2009;0;0
513886;368;530;2009;0.16;20.2
513903;368;531;2009;0;0
513922;368;540;2009;0;1.76
513941;368;541;2009;2.78;0.05
513960;368;551;2009;0.01;0.03
513979;368;552;2009;0.04;0.01
513998;368;553;2009;6.32;0.03
514038;368;560;2009;5.5;7.64
514057;368;565;2009;0.14;0.21
514076;368;570;2009;0;0
514095;368;571;2009;0;0
514114;368;572;2009;0.05;0
514133;368;580;2009;0;0.01
514152;368;581;2009;0;0.02
514171;368;590;2009;0;0.41
514190;368;591;2009;0;0
514209;368;600;2009;17.12;23.32
514228;368;615;2009;0;47.91
514247;368;616;2009;0.45;11.85
514266;368;620;2009;0;43.54
514285;368;625;2009;0;0.07
514327;368;630;2009;3.56;1.95
514369;368;640;2009;103.63;81.46
514397;368;645;2009;0;8.26
514420;368;651;2009;8.05;22.05
514439;368;652;2009;0.06;5.74
514458;368;660;2009;0.31;1.52
514477;368;663;2009;0.08;1.11
514496;368;666;2009;11.91;13.4
514529;368;670;2009;3.17;23.91
514563;368;679;2009;0;0.53
514582;368;690;2009;1.51;1.35
514601;368;692;2009;0.2;0.52
514620;368;694;2009;0.97;0.34
514639;368;696;2009;6.81;82.76
514658;368;698;2009;0.79;0.22
514698;368;700;2009;0.66;5.68
514717;368;701;2009;0.2;7.02
514736;368;702;2009;0;29.4
514755;368;703;2009;0.35;22.62
514774;368;704;2009;5.18;19.72
514793;368;705;2009;53.05;311.08
514835;368;710;2009;460.54;61.32
514874;368;712;2009;0;1.16
514893;368;713;2009;-9;-9
514912;368;731;2009;0.01;0
514931;368;732;2009;34.66;12.29
514973;368;740;2009;25.18;29.31
514992;368;750;2009;28.36;142.45
515011;368;760;2009;0;0
515030;368;770;2009;12.14;29.42
515049;368;771;2009;0.91;3.23
515068;368;775;2009;0.06;0
515087;368;780;2009;4.14;2.9
515106;368;781;2009;0;0.01
515146;368;790;2009;0.03;0.01
515188;368;800;2009;104.54;1.88
515207;368;811;2009;0.1;0
515226;368;812;2009;0;0
515245;368;816;2009;27.23;7.97
515264;368;820;2009;8.61;18.82
515283;368;830;2009;5.95;43.84
515302;368;835;2009;-9;-9
515321;368;840;2009;1.87;0.11
515340;368;850;2009;15.76;4.37
515348;368;860;2009;-9;-9
515388;368;900;2009;1.18;21.5
515407;368;910;2009;0;0.1
515447;368;920;2009;3.2;1.2
515466;368;935;2009;0;0
515485;368;940;2009;0;0
515496;368;946;2009;0;0
515506;368;947;2009;0;0
515525;368;950;2009;0;0
515536;368;955;2009;0;0
515547;368;970;2009;0;0
515566;368;983;2009;-9;-9
515582;368;986;2009;-9;-9
515601;368;987;2009;-9;-9
515620;368;990;2009;0;0
515639;369;370;2009;1692.83;1289.43
515658;369;371;2009;28.22;203.15
515677;369;372;2009;97.81;418.31
515696;369;373;2009;282.8;511.71
515715;369;375;2009;421.55;45.41
515734;369;380;2009;451.28;53.76
515753;369;385;2009;259.82;170.71
515772;369;390;2009;219.39;158.25
515791;369;395;2009;38.7;3.14
515810;369;402;2009;0;0
515829;369;403;2009;0;0
515848;369;404;2009;0;0
515867;369;411;2009;0;26.52
515886;369;420;2009;0;1.26
515905;369;432;2009;0.01;16.53
515924;369;433;2009;0.12;47.44
515943;369;434;2009;0.01;15.49
515962;369;435;2009;5.29;15.06
515981;369;436;2009;0;1.13
516000;369;437;2009;99.42;29.07
516019;369;438;2009;92.73;6.49
516038;369;439;2009;0;5.84
516057;369;450;2009;2.65;1.05
516076;369;451;2009;0.15;1.56
516095;369;452;2009;218.94;40.4
516114;369;461;2009;0.08;3.54
516133;369;471;2009;0.29;19.4
516152;369;475;2009;4;213.03
516171;369;481;2009;28.04;0.7
516190;369;482;2009;0;0.5
516209;369;483;2009;0;48.42
516228;369;484;2009;0.16;7.92
516247;369;490;2009;0.7;2.39
516266;369;500;2009;4.12;16.74
516285;369;501;2009;4.43;145.78
516304;369;510;2009;4.56;8.32
516323;369;516;2009;0.03;0.5
516342;369;517;2009;0;1.15
516361;369;520;2009;0;14.03
516380;369;522;2009;0;45.53
516399;369;530;2009;0.38;47.94
516416;369;531;2009;0;0
516435;369;540;2009;0;3.46
516454;369;541;2009;6.53;1.4
516473;369;551;2009;0.53;0.02
516492;369;552;2009;3.44;0
516511;369;553;2009;22.45;0
516530;369;560;2009;47.24;37.27
516549;369;565;2009;0.06;10.37
516568;369;570;2009;0;0
516587;369;571;2009;0;0
516606;369;572;2009;0;0
516625;369;580;2009;0.38;0.51
516644;369;581;2009;0.04;0.07
516663;369;590;2009;0.47;0.14
516682;369;591;2009;0.22;0.09
516701;369;600;2009;4.15;138.78
516720;369;615;2009;0.73;291.27
516739;369;616;2009;2.88;326.35
516758;369;620;2009;0.31;215.41
516777;369;625;2009;0.19;75.91
516796;369;630;2009;33.19;831.4
516815;369;640;2009;952.24;3156.66
516834;369;645;2009;0.05;260.16
516853;369;651;2009;61.71;1338.5
516872;369;652;2009;15.61;828.63
516891;369;660;2009;3.54;763.51
516910;369;663;2009;14.99;361.87
516929;369;666;2009;79.88;103.4
516948;369;670;2009;8.3;548
516967;369;679;2009;0.02;18.17
516986;369;690;2009;1.14;24.43
517005;369;692;2009;1.33;0.16
517024;369;694;2009;3.63;12.83
517043;369;696;2009;35.65;350.49
517062;369;698;2009;1.9;26.62
517081;369;700;2009;0.24;32.45
517100;369;701;2009;718.29;357.69
517119;369;702;2009;3.97;115.13
517138;369;703;2009;4.01;92.22
517157;369;704;2009;1640.77;446.79
517176;369;705;2009;2033.94;1560.27
517195;369;710;2009;2750.99;2293.12
517214;369;712;2009;6.52;41.82
517233;369;713;2009;-9;-9
517252;369;731;2009;0.75;4.02
517271;369;732;2009;567.64;792.95
517290;369;740;2009;519.51;213.33
517309;369;750;2009;476.79;1525.06
517328;369;760;2009;0;0
517347;369;770;2009;24.56;240.57
517366;369;771;2009;13.24;348.32
517385;369;775;2009;0.16;16.32
517404;369;780;2009;37.73;27.31
517423;369;781;2009;0.05;0
517442;369;790;2009;0.08;1.84
517461;369;800;2009;103.54;335.83
517480;369;811;2009;4.03;0.93
517499;369;812;2009;0.18;14.67
517518;369;816;2009;116.33;334.7
517537;369;820;2009;181.49;135.62
517556;369;830;2009;26.86;502.11
517575;369;835;2009;0;0.46
517594;369;840;2009;22.36;210.35
517613;369;850;2009;260.24;418.97
517621;369;860;2009;-9;-9
517640;369;900;2009;141.97;30.12
517659;369;910;2009;0.17;0
517678;369;920;2009;7.24;2.93
517697;369;935;2009;0;0
517716;369;940;2009;0;0
517727;369;946;2009;0;0
517737;369;947;2009;0;0
517756;369;950;2009;0;0
517767;369;955;2009;0;0
517778;369;970;2009;0;0
517797;369;983;2009;-9;-9
517813;369;986;2009;0;0
517832;369;987;2009;-9;-9
517851;369;990;2009;0;0
517870;370;371;2009;5.09;24.66
517889;370;372;2009;14.51;27.14
517908;370;373;2009;4.29;136.76
517927;370;375;2009;110.68;83.36
517946;370;380;2009;150.67;89.02
517965;370;385;2009;91.99;138.38
517984;370;390;2009;91.81;87.78
518003;370;395;2009;64.11;1.35
518022;370;402;2009;0;0
518041;370;403;2009;0;0
518060;370;404;2009;0;0.12
518079;370;411;2009;0;0.4
518098;370;420;2009;0;3.84
518117;370;432;2009;0;0.48
518136;370;433;2009;0;2.04
518155;370;434;2009;0;1.48
518174;370;435;2009;0.51;0.09
518193;370;436;2009;0;0
518212;370;437;2009;2.71;5.53
518231;370;438;2009;0.01;0.46
518250;370;439;2009;0;0
518269;370;450;2009;0.7;0
518288;370;451;2009;0.08;0.15
518307;370;452;2009;30.6;18.18
518326;370;461;2009;0;3.76
518345;370;471;2009;0.03;10.26
518364;370;475;2009;0.1;28.27
518383;370;481;2009;0;0
518402;370;482;2009;0;0
518421;370;483;2009;0;0
518440;370;484;2009;0.02;4.52
518459;370;490;2009;0;0
518478;370;500;2009;0.63;4.76
518497;370;501;2009;0.72;0.25
